C030_S26_L001_R1_001	192.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	6.0	12.0	36.0	71.0	98.0	219.0	427.0	460.0	503.0	693.0	876.0	1216.0	1656.0	2572.0	4154.0	5044.0	12125.0	91485.0
C030_S26_L001_R2_001	188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	21.0	94.0	171.0	201.0	236.0	245.0	173.0	157.0	151.0	162.0	223.0	297.0	457.0	535.0	865.0	1228.0	1665.0	1686.0	1719.0	2565.0	3061.0	5283.0	13726.0	86736.0
C031_S27_L001_R1_001	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	9.0	16.0	24.0	53.0	88.0	146.0	235.0	367.0	488.0	656.0	902.0	1284.0	1738.0	2851.0	4645.0	5284.0	12780.0	98083.0
C031_S27_L001_R2_001	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	17.0	38.0	56.0	96.0	189.0	184.0	147.0	150.0	158.0	171.0	243.0	314.0	408.0	588.0	891.0	1316.0	1834.0	1759.0	1861.0	2682.0	3308.0	5410.0	14075.0	93757.0
C032_S28_L001_R1_001	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	7.0	23.0	35.0	60.0	131.0	238.0	294.0	417.0	559.0	801.0	1031.0	1405.0	2083.0	3722.0	4958.0	10861.0	95000.0
C032_S28_L001_R2_001	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	19.0	66.0	100.0	178.0	188.0	155.0	154.0	151.0	205.0	278.0	367.0	479.0	636.0	919.0	1194.0	1613.0	1664.0	1948.0	2728.0	3331.0	5305.0	14924.0	85018.0
C033_S29_L001_R1_001	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0	12.0	25.0	55.0	86.0	133.0	267.0	441.0	591.0	817.0	1144.0	1519.0	2107.0	3057.0	4929.0	8038.0	9216.0	22478.0	177048.0
C033_S29_L001_R2_001	122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	28.0	67.0	92.0	212.0	340.0	286.0	271.0	223.0	278.0	332.0	410.0	598.0	729.0	1039.0	1425.0	2296.0	3013.0	3218.0	3060.0	4725.0	5706.0	9583.0	24568.0	169467.0
C034_S30_L001_R1_001	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	7.0	13.0	26.0	65.0	108.0	157.0	300.0	414.0	552.0	751.0	1047.0	1475.0	2055.0	3030.0	4645.0	6311.0	14883.0	86347.0
C034_S30_L001_R2_001	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	16.0	58.0	93.0	137.0	223.0	196.0	159.0	128.0	125.0	132.0	148.0	231.0	296.0	420.0	637.0	1034.0	1388.0	1317.0	1389.0	2162.0	2828.0	4459.0	13053.0	91559.0
C035_S31_L001_R1_001	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	9.0	17.0	31.0	62.0	114.0	198.0	335.0	466.0	560.0	778.0	1062.0	1373.0	2104.0	3285.0	5130.0	6126.0	14301.0	103894.0
C035_S31_L001_R2_001	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	13.0	48.0	77.0	147.0	223.0	204.0	170.0	160.0	157.0	189.0	245.0	309.0	437.0	590.0	831.0	1383.0	1867.0	1725.0	1953.0	2786.0	3512.0	5825.0	15304.0	101690.0
C036_S32_L001_R1_001	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	11.0	25.0	48.0	67.0	98.0	222.0	296.0	391.0	508.0	746.0	970.0	1320.0	1876.0	2964.0	4791.0	5928.0	13526.0	104830.0
C036_S32_L001_R2_001	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	78.0	100.0	147.0	271.0	308.0	258.0	183.0	203.0	221.0	285.0	376.0	479.0	651.0	988.0	1454.0	1922.0	1856.0	1957.0	2811.0	3563.0	6117.0	15377.0	98995.0
C037_S33_L001_R1_001	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	4.0	15.0	26.0	49.0	86.0	186.0	350.0	420.0	491.0	688.0	940.0	1300.0	1802.0	2844.0	4523.0	5436.0	12868.0	95537.0
C037_S33_L001_R2_001	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	19.0	78.0	83.0	113.0	182.0	203.0	154.0	125.0	147.0	134.0	189.0	231.0	311.0	475.0	779.0	1145.0	1678.0	1485.0	1635.0	2526.0	3050.0	4900.0	13267.0	94660.0
C038_S34_L001_R1_001	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	5.0	6.0	18.0	50.0	71.0	152.0	287.0	320.0	360.0	509.0	637.0	944.0	1388.0	2065.0	3346.0	4115.0	9338.0	73876.0
C038_S34_L001_R2_001	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	36.0	88.0	82.0	123.0	163.0	148.0	116.0	98.0	119.0	133.0	179.0	210.0	315.0	414.0	581.0	889.0	1282.0	1334.0	1267.0	2021.0	2396.0	4086.0	10380.0	71030.0
C039_S35_L001_R1_001	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	8.0	10.0	23.0	46.0	84.0	211.0	434.0	405.0	458.0	652.0	878.0	1118.0	1579.0	2388.0	3813.0	4992.0	11636.0	99947.0
C039_S35_L001_R2_001	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	115.0	152.0	232.0	304.0	270.0	189.0	151.0	167.0	189.0	247.0	362.0	443.0	610.0	815.0	1182.0	1684.0	1727.0	1822.0	2563.0	3397.0	5387.0	13813.0	92846.0
C040_S36_L001_R1_001	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	14.0	16.0	28.0	74.0	108.0	208.0	364.0	479.0	586.0	819.0	1088.0	1480.0	2106.0	3177.0	5047.0	6393.0	14828.0	108825.0
C040_S36_L001_R2_001	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	72.0	79.0	135.0	217.0	221.0	204.0	190.0	210.0	278.0	361.0	456.0	665.0	849.0	1125.0	1685.0	2067.0	2168.0	2481.0	3427.0	4128.0	6855.0	18093.0	99653.0
C041_S37_L001_R1_001	206.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	26.0	31.0	65.0	131.0	206.0	370.0	626.0	828.0	1133.0	1541.0	2218.0	2934.0	4341.0	6388.0	9311.0	12158.0	30526.0	177078.0
C041_S37_L001_R2_001	207.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	22.0	63.0	127.0	249.0	397.0	365.0	273.0	265.0	319.0	341.0	508.0	589.0	889.0	1237.0	1886.0	2823.0	3431.0	3302.0	4077.0	5465.0	7020.0	11936.0	33432.0	170901.0
C042_S38_L001_R1_001	84.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.0	18.0	35.0	51.0	98.0	174.0	307.0	433.0	578.0	782.0	1035.0	1424.0	1932.0	3035.0	5355.0	6679.0	14951.0	113893.0
C042_S38_L001_R2_001	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	13.0	54.0	86.0	171.0	225.0	223.0	176.0	179.0	157.0	249.0	282.0	326.0	465.0	619.0	913.0	1312.0	1883.0	2055.0	2259.0	3145.0	3689.0	6267.0	16216.0	109829.0
C043_S39_L001_R1_001	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	20.0	22.0	34.0	51.0	148.0	223.0	287.0	365.0	500.0	606.0	908.0	1250.0	1946.0	3345.0	3838.0	9049.0	69514.0
C043_S39_L001_R2_001	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	46.0	72.0	91.0	130.0	158.0	98.0	98.0	114.0	113.0	156.0	167.0	249.0	353.0	571.0	936.0	1248.0	1192.0	1271.0	1984.0	2208.0	3592.0	9689.0	67567.0
C044_S40_L001_R1_001	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	5.0	18.0	27.0	42.0	98.0	141.0	205.0	300.0	395.0	570.0	788.0	1089.0	1638.0	2829.0	3606.0	8155.0	60916.0
C044_S40_L001_R2_001	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	11.0	32.0	41.0	112.0	98.0	59.0	82.0	86.0	105.0	128.0	156.0	228.0	323.0	467.0	727.0	958.0	1080.0	1117.0	1611.0	2094.0	3398.0	8712.0	59197.0
C045_S41_L001_R1_001	837.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	8.0	11.0	30.0	32.0	73.0	98.0	146.0	254.0	297.0	475.0	559.0	808.0	1055.0	1446.0	2027.0	3168.0	4659.0	14007.0	66283.0
