Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
C001_S1_L001_R1_001	33.17653626360712	33.25477075406561	33.38862364296103	33.45938064667774	33.3431196838595	35.630128836068224	35.98017511128087	36.02162448032202	36.116804512935026	36.664990965315624	37.49092271304961	37.79451748909227	38.25115981842488	38.21657387139898	38.32166321704596	38.21575933904036	38.27437612351916	38.234482169855895	38.30917496376363	38.31489479704969	38.24096534983954	38.15968998589889	38.11414027020343	38.09192817878789	38.11145974969149	38.06146672051652	37.99829973355209	37.98182713908763	37.956071544122146	37.89036180833641	37.92872316501722	37.797348223022155	37.87328773558388	37.66215221047036	37.489699762567284	37.56985195993303	37.57903363004319	37.2950500870256
C001_S1_L001_R2_001	32.721327731339336	32.6965962010254	32.94410982650468	33.06399200834423	33.11044350751421	35.36002115438292	35.797358640243274	35.852080915514684	35.956156072336235	36.50957823449046	37.34152282175963	37.59042470361828	38.07712241630063	38.04142145700813	38.10505203477929	38.09892055098103	38.124138894084396	38.10059266157573	38.089257816607606	38.14672669683008	38.02353202822884	37.88715923300921	37.90917673556844	37.90219028425115	37.80136747004441	37.81915951784295	37.646931415455164	37.701676058303164	37.6356235100323	37.52856071612014	37.451809571731374	37.51474970448045	37.468693606531026	37.22449399348083	36.996211351256406	37.0749288611205	37.083087401002274	36.60787900716542
C002_S2_L001_R1_001	33.22751479047174	33.28342728667668	33.413821398386794	33.48831942495631	33.388146288227524	35.669054476528075	35.99419868875596	36.03163232651453	36.12286143317825	36.69315248340431	37.51196284535033	37.80939861654727	38.25038360862894	38.23008312204088	38.30067831723757	38.18261446056958	38.233889596939996	38.209775757488146	38.27003268232969	38.28924407790838	38.220732479812035	38.14623610316242	38.109692252646106	38.09686685698354	38.106713928465446	38.07072034016103	38.00668890472332	37.98995986040181	37.96717175684026	37.89637897131218	37.915116605380874	37.78445011851543	37.863741974428486	37.65922667275002	37.49012803430064	37.594989157790145	37.58395660600131	37.29953961113661
C002_S2_L001_R2_001	32.615537995716714	32.76712699702139	32.963747958873874	32.918740614922584	32.946467108124295	35.27558279792236	35.760431282770845	35.804954500324115	35.942938729291285	36.55701942249465	37.382471342178896	37.6333751815474	38.12004365343114	38.09081226562948	38.131393628499275	38.11145332920506	38.134564950055186	38.09743950517284	38.10491316413223	38.167886385817305	38.03186008616935	37.87908845945846	37.91421629593658	37.91098793130391	37.82344475870461	37.841763812736374	37.677592485621545	37.73426896692422	37.67255500211077	37.56792645881772	37.48055790629777	37.52800672198106	37.49813685500017	37.26842305247856	37.00571966768019	37.12195902287728	37.108179907101295	36.62109729392209
C003_S3_L001_R1_001	33.31536825940582	33.412350126986	33.562095170594375	33.62880711909121	33.552182387336835	35.74133246707223	36.017689445396016	36.056602287716814	36.16553462091233	36.72896265233398	37.55944519914162	37.86535743114208	38.31226546965134	38.29175083180753	38.355240574133774	38.269498756819736	38.30764657451187	38.27289051592429	38.342884514544096	38.37265281119244	38.298830229056676	38.22051335874596	38.18597865583767	38.1751108841305	38.19527570208853	38.1514956871663	38.08453362136844	38.066945251396135	38.05050294864172	37.98544337771718	38.007835591930174	37.871443634409516	37.946588814447175	37.72129278392865	37.5662240386923	37.66079613733047	37.65415288849427	37.41110715508577
C003_S3_L001_R2_001	32.436083712322564	32.43271710668793	32.70771563010651	32.77459492449747	32.75572421396649	35.26743842655484	35.65053255369835	35.73546551690193	35.87252180418562	36.42922253066367	37.28341700628039	37.49994093674324	37.98773059279822	37.96948595278877	38.001325257140635	37.983879625121254	38.009797772033245	37.96603699873774	37.95122361126472	38.02380566209142	37.864268808776636	37.72387765725885	37.7648591605495	37.73618374498146	37.65942544715192	37.67804688510596	37.51483738632008	37.544306730199516	37.488959388784075	37.38009584091689	37.30842902367988	37.372482122458415	37.3030103635295	37.06988698837434	36.80316431591645	36.88573474072276	36.88615557133868	36.41482425014814
C004_S4_L001_R1_001	33.3114100306305	33.37073177417034	33.50972706653053	33.58933894321367	33.497296704652136	35.73491944933634	36.02220882185661	36.045226233956676	36.14583404713122	36.716526077035354	37.54999623114717	37.854496241425856	38.30136843620018	38.28822404802204	38.35118637240116	38.2642706440475	38.302679714679904	38.26328127304758	38.33530448081951	38.3673238868315	38.29281471485946	38.21088697713532	38.179527191657385	38.16101484797952	38.17144523382636	38.13661458185368	38.0631112811559	38.04365792755657	38.019695373777864	37.96113646228662	38.00028864674029	37.851339637496004	37.9348546622589	37.699898878955125	37.52226158183845	37.599996579956766	37.60689475729718	37.34830539233921
C004_S4_L001_R2_001	32.502271590387366	32.5121048700431	32.71972069374302	32.83460218045267	32.94767461780406	35.20999362721249	35.673610492486276	35.75135850013362	35.87274297108947	36.44377351250232	37.26981422981779	37.51425928336977	37.99146046473381	37.967276763994434	38.00542930294491	37.988833287079736	38.00516833352271	37.9746989383444	37.95804030365541	38.031258863063	37.84207780501127	37.72102189392073	37.76265524259774	37.74180640466206	37.67322033966518	37.67592408729903	37.51191101394376	37.55700921569381	37.49040382155999	37.38604187736476	37.3045138680198	37.36456811606556	37.32400729308101	37.063818697015165	36.818518413466805	36.90621545943797	36.92140804552789	36.468114531796616
C005_S5_L001_R1_001	33.297694880165615	33.38318138386814	33.55670236483797	33.59848515009157	33.516123895214584	35.711989409984874	36.04179273827534	36.082739469703	36.16805677203599	36.736969503941395	37.567730312923004	37.878955330838444	38.335398917111235	38.31004658014174	38.381446255684025	38.29218029435577	38.335771008955064	38.299579001976944	38.36635288672828	38.398291345346124	38.32216084744147	38.23678553706917	38.1959551089305	38.184793589007334	38.196545335363666	38.15743750682418	38.07795525547174	38.06140776260752	38.030867035438185	37.94628636597308	37.99072640788755	37.84934729327654	37.959751523853654	37.7123480024306	37.54865619961374	37.639025023977595	37.62609747714061	37.4253866352421
C005_S5_L001_R2_001	32.71913567959233	32.8159188629668	32.937723942989095	33.03341229397245	33.03126244127717	35.317033601401384	35.7742455609523	35.871994187435305	35.96211879926746	36.55136356397802	37.3840433155506	37.65151484990843	38.133024126124695	38.10673023329883	38.14525195959511	38.13166694573112	38.14591983437778	38.10920880555362	38.1102111712887	38.18875221225234	38.03298883592391	37.88362305648572	37.90866854868859	37.88601641430595	37.810129493599206	37.81642913559582	37.64289460221849	37.66032697844884	37.596268432092494	37.482614189279445	37.415059437048434	37.482239386968786	37.437231495505344	37.17008616596414	36.903067230934575	37.00420349140771	36.98181338638001	36.570144052716444
C006_S6_L001_R1_001	33.20118887182541	33.26907366199684	33.43467995528672	33.492493810135706	33.41520669445576	35.55345222051587	35.87283877101159	35.885343863937905	35.96948423021072	36.570403568704876	37.414360485159996	37.72192726778868	38.16368195066914	38.13376584030672	38.3029651130818	38.2336030188017	38.29022611199001	38.26196856952652	38.329527885399315	38.34535640265538	38.27653422601877	38.1582681054544	38.08372709958895	38.07583208160914	38.08921005597827	38.034721614652184	37.99432185978442	37.98440268736959	37.93115368153666	37.87642151808132	37.879149506512775	37.783299415965544	37.8102574841931	37.69559168414271	37.51429432877735	37.56341296025544	37.56881764432845	37.27974202015239
C006_S6_L001_R2_001	32.534271476478516	32.605938090910044	32.77039521108221	32.92324568276554	32.9634980829703	35.12933421088371	35.526969003666906	35.55910406284932	35.66841132039991	36.27026880203927	37.11818723164196	37.37517786065754	37.8397446746273	37.80255325372698	37.94822822241379	37.969640264271604	37.995231099351116	37.95206531710933	37.94475798476471	38.00245529556175	37.888195066039984	37.761061286455934	37.77139607643609	37.76562631138084	37.69093553162442	37.67540953486983	37.53702588204425	37.59225248128117	37.51265815686705	37.39409476390713	37.315506743600885	37.34109069415048	37.33585168466053	37.14972630930066	36.8971501939703	36.97006560622599	36.976962477142344	36.572190979999476
C007_S7_L001_R1_001	33.2081752733508	33.27667445711534	33.42189977333317	33.48651156235687	33.36725897565387	35.641302688292015	35.97432088035985	36.02624285059955	36.12413825501779	36.6874182296499	37.52373072451173	37.82264201909639	38.26599645319271	38.248989394811325	38.325043596482494	38.226060492542615	38.26980939915794	38.23418144790305	38.29492658357865	38.314629708968354	38.245402843438846	38.158563970797154	38.125364927625334	38.10567739444023	38.13086418279877	38.06906806761456	37.98837579478583	37.974534764700444	37.95150737477822	37.86332994795664	37.91024414283548	37.76782485584935	37.86467164884988	37.61865873848633	37.4242635717701	37.5164425396825	37.52067611499653	37.265150075391595
