Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
C001_S1_L001_R1_001	0.14880034260371566	0.07440017130185783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036292766488711133	0.0010887829946613341	0.0018146383244355567	0.005443914973306671	0.009073191622177783	0.044640102781114695	0.09036898855689073	0.511728007490827	0.518260705458795	0.5240675480969889	0.7131528615031738	0.7665032282415791	2.601828429575701	4.226655585275299	4.2604078581098	5.661671572238937	6.029317296769581	6.900343692498648	6.3733727230825625	4.110518732511423	5.459520862896817	6.857518228041968	6.145454149533457	4.479253240036728	3.6408903341475005	2.7941800919658704	2.493313057774455	1.6248271556995975	0.2663889060271397	0.6521810138021391	1.9888436035813701	2.8605958546402115	2.1361922355255376	1.7939514475369913	2.2777340248315108	1.3682372966244098	0.2946972638883344	0.8521541571549375	0.8398146165487755	0.20360242000166945	0.24570202912857436	0.8223940886341943	0.7864642498103702	0.1883594580764108	0.1371866573273281	0.11468514210432718	0.10379731215771386	0.08238457992937427	0.06931918399343827	0.07222260531253516	0.05625378805750226	0.03919618780780803	0.03375227283450136	0.029034213190968907	0.022501515223000906	0.015605889590145788	0.027219574866533355	0.05262451140863114	0.45184494278445364	0.44422346182182426	0.050809873084195586	0.46164398973640564	0.4630957003959541	0.03338934516961425	0.044640102781114695	0.6336717028928964	0.6590766394349942	0.6369380518768804	0.589757455441556	0.0192351662390169	0.0036292766488711134	0.0010887829946613341	0.0	0.0007258553297742227	0.0010887829946613341	0.00036292766488711133	0.00036292766488711133	0.0007258553297742227	0.0007258553297742227	0.0007258553297742227	0.00036292766488711133	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C001_S1_L001_R2_001	0.1444378717551379	0.07221893587756895	0.0003629092255154218	0.0010887276765462655	0.0007258184510308436	0.0	0.0010887276765462655	0.0010887276765462655	0.0	0.0018145461275771092	0.0032661830296387964	0.004354910706185062	0.0058065476082467486	0.005443638382731327	0.0032661830296387964	0.002177455353092531	0.0058065476082467486	0.014153459795101452	0.06459784214174508	0.12230040899869717	0.5697674840592123	0.5672271194806043	0.5853725807563754	0.7708191949947559	0.7991261145849589	2.6521406200667026	4.237328117118065	4.162931725887404	5.569930793210695	6.034091692644919	6.943905121012081	6.33603216827375	4.065672053449271	5.51404277248132	6.896364012469561	6.145504824878153	4.449992923270103	3.6196566152908174	2.8139981346465808	2.4274998094726565	1.5311140224495647	0.24496372722290974	0.6017034959045694	1.8853134265526164	2.8016592209790567	2.1683826224546454	1.7924086648206685	2.2213673693798968	1.3398608606029374	0.3026662940798618	0.8822323272279905	0.8579174091184573	0.20504371241621333	0.2689157361069276	0.8386832201661398	0.8060213898697519	0.20431789396518246	0.13536514111725234	0.11721967984148125	0.1114131322332345	0.09617094476158677	0.07729966503478485	0.07548511890720774	0.06641238826932219	0.048629836219066525	0.04137165170875809	0.030121465717780013	0.027218191913656636	0.02612946423711037	0.032661830296387966	0.062057477563137134	0.4587172610514932	0.4637979902087091	0.0747593004561769	0.42714415843165154	0.4336765244909291	0.048266926993551104	0.04971856389561279	0.6006147682280232	0.6321878708478649	0.6296475062692568	0.5944453113942609	0.04173456093427351	0.01016145831443181	0.00399200148066964	0.0025403645786079526	0.0032661830296387964	0.002177455353092531	0.0003629092255154218	0.0	0.0014516369020616871	0.002177455353092531	0.0010887276765462655	0.0007258184510308436	0.0007258184510308436	0.0007258184510308436	0.0003629092255154218	0.0	0.0	0.0	0.0
C002_S2_L001_R1_001	0.04311905333338757	0.021559526666693786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012203505660392708	0.0024407011320785417	0.005694969308183264	0.012610289182405799	0.07769565270450024	0.1049501486793773	0.6512604187429575	0.689091286290175	0.5703104978623526	0.9217714608816626	0.8688896030199609	2.983757133966017	4.49129686654653	4.357871871326236	6.165211059630397	5.956531112837681	6.9181673588766275	6.737962258624827	4.26105739308712	6.0057519190012645	7.392883729065904	5.859309851076552	4.010478743527058	3.4483039161049667	2.756771928682713	2.3524291078017012	1.4095049037753578	0.20949351383674153	0.6174973864158712	2.003002062392457	2.829179395601043	2.055070353210132	1.6409647278008064	2.031883692455386	1.2000113899386164	0.2058324621386237	0.7155322152210258	0.7057694106927116	0.11471295320769147	0.15295060427692195	0.7822447128311726	0.7529562992462302	0.09884839584918094	0.054915775471767195	0.045966537987479204	0.03579694993715195	0.021152743144680696	0.0166781244025367	0.019525609056628333	0.01342385622643198	0.008135670440261806	0.005288185786170174	0.004881402264157083	0.006915319874222535	0.006101752830196355	0.009356021006301077	0.04230548628936139	0.47959777245343344	0.4702417514471324	0.04718688855351848	0.4376990696860852	0.4405465543401768	0.03172911471702104	0.03945800163526976	0.6252262733341197	0.6447518823907481	0.6463790164788005	0.6183109534598973	0.02806806301890323	0.005694969308183264	0.0008135670440261806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C002_S2_L001_R2_001	0.04229757155000265	0.021148785775001323	0.00040670741875002545	0.0008134148375000509	0.00040670741875002545	0.0008134148375000509	0.0012201222562500762	0.0012201222562500762	0.0012201222562500762	0.0012201222562500762	0.0016268296750001018	0.0024402445125001524	0.002846951931250178	0.0020335370937501268	0.004880489025000305	0.007727440956250484	0.010574392887500662	0.020742078356251296	0.08296831342500519	0.10533722145625657	0.5880989275125368	0.6267361322937892	0.5429544040312839	0.9228191331438077	0.913058155093807	2.991739772325187	4.532754181969033	4.354209625137772	6.101424696087881	5.988360033675375	7.03563163695669	6.821703534694176	4.272054726550268	6.018863090081626	7.404515265762964	5.895630742200368	4.007694904362751	3.319952659256457	2.6488854183189154	2.274714593068892	1.3498619228313344	0.20701407614376294	0.6181952765000386	1.9648035399813728	2.785132403600174	2.0526523424313785	1.6662802946188542	2.090882839793881	1.232323478812577	0.21067444291251314	0.7219056682812951	0.7015702973437938	0.11265795499375705	0.16227626008126014	0.8121947152438007	0.7788447069062987	0.10818417338750676	0.06507318700000406	0.05490550153125343	0.04270427896875267	0.02684268963750168	0.018301833843751142	0.019928663518751246	0.014641467075000915	0.008134148375000507	0.006507318700000407	0.007320733537500458	0.00976097805000061	0.010167685468750635	0.012201222562500762	0.05002501250625312	0.43436352322502714	0.42907632678127683	0.06954696860625435	0.448598282881278	0.4603927980250288	0.054498794112503406	0.046364645737502895	0.624702595200039	0.6515452848375407	0.6145349097312884	0.5990800278187874	0.05409208669375338	0.007320733537500458	0.0032536593500002036	0.002846951931250178	0.00040670741875002545	0.0	0.00040670741875002545	0.00040670741875002545	0.0	0.0	0.00040670741875002545	0.00040670741875002545	0.0	0.0008134148375000509	0.0008134148375000509	0.0	0.0	0.0	0.00040670741875002545
C003_S3_L001_R1_001	0.060562252134330974	0.030281126067165487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001953621036591322	0.006349268368921796	0.010256510442104442	0.06202746791177448	0.08498251509172251	0.579248637349327	0.619297868599449	0.5533631586144919	0.8884091663899036	0.8175904038134683	2.8151679137280947	4.4327661320257095	4.56561236251392	6.405923378982944	5.851583409850157	6.542676851544337	6.537304393693712	4.0254361458964185	5.183445015335925	6.987614042628011	6.505558051849103	4.4386269951354835	3.4124875456658916	2.724324535526599	2.3638814542754996	1.4041651200500127	0.19243167210424522	0.5621544532791529	2.0576513567898096	3.0212749330884794	2.210522202903081	1.7997733799597553	2.1719381874304022	1.2459218160861156	0.20806064039697578	0.7008615468771368	0.6876746048801454	0.10451872545763573	0.13675347256139253	0.8078222986305117	0.7951237618926681	0.11575204641803583	0.05860863109773966	0.043468068064156914	0.03956082599097427	0.026862289253130677	0.024420262957391525	0.02832750503057417	0.018070994588469728	0.010744915701252272	0.012210131478695763	0.006349268368921796	0.001953621036591322	0.0034188368140348133	0.012698536737843592	0.04444487858245257	0.5035458221814133	0.495731338035048	0.04688690487819173	0.4576357278215172	0.4605661593764042	0.03125793658546115	0.03516517865864379	0.7291890519077109	0.7643542305663548	0.7106296520600933	0.6705804208099713	0.026862289253130677	0.005860863109773966	0.0014652157774434915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C003_S3_L001_R2_001	0.0625164838385121	0.03125824191925605	0.0	0.0	0.0	0.0	0.0	0.0004884100299883758	0.0014652300899651275	0.0019536401199535033	0.0009768200599767516	0.0004884100299883758	0.0019536401199535033	0.003418870209918631	0.004884100299883758	0.004395690269895383	0.0039072802399070065	0.011233430689732643	0.06544694401844237	0.08596016527795415	0.532855342717318	0.570462915026423	0.5699745049964346	0.9284674670079025	0.84201889169996	2.9109237787307203	4.455276293553964	4.461625623943814	6.409404823537457	5.885829271389918	6.5984195051429575	6.558369882683911	4.001543375694763	5.315366356363494	7.1566721694196715	6.51343615992498	4.332685376026882	3.2547644398425364	2.6256923212175085	2.2965039610053433	1.3465464526779523	0.214412003164897	0.5836499858361092	1.9814794916628409	2.9368095103201037	2.2193351762671796	1.7651138483779902	2.1397243413790745	1.2767038183896144	0.2359020444843855	0.7741298975315757	0.7501978060621453	0.10891543668740782	0.13284752815683823	0.812225879870669	0.8068533695407968	0.10891543668740782	0.05372510329872134	0.042003262579000326	0.045422132788918955	0.03858439236908169	0.02735096167934905	0.03125824191925605	0.021978451349476912	0.010256610629755893	0.009768200599767516	0.004884100299883758	0.002442050149941879	0.009768200599767516	0.024420501499418792	0.05323669326873297	0.4464067674093755	0.45470973791917796	0.07130786437830287	0.4532445078292128	0.4913404901683061	0.07716878473816338	0.050306233088802714	0.6681449210240982	0.7145438738729939	0.718451154112901	0.6881697322536215	0.06593535404843073	0.01660594101960478	0.004395690269895383	0.0004884100299883758	0.0014652300899651275	0.0014652300899651275	0.0009768200599767516	0.0009768200599767516	0.0014652300899651275	0.0014652300899651275	0.0004884100299883758	0.0004884100299883758	0.0004884100299883758	0.0	0.0	0.0	0.0	0.0	0.0
C004_S4_L001_R1_001	0.06387084499768977	0.03193542249884489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033973853722175413	0.00033973853722175413	0.0	0.0006794770744435083	0.0016986926861087706	0.0030576468349957867	0.008493463430543854	0.06556953768379854	0.08119751039599923	0.5197999619492838	0.5561519854320116	0.2911559263990433	0.8789035957926781	1.0701763922485257	2.8405539097110863	4.464504117631071	4.540265811431523	6.446538743782784	5.81224689478977	6.253227516103607	6.348354306525699	4.2171744625336345	5.259832033267198	6.824327997173375	6.425474954475035	4.465183594705515	3.57336993449841	2.8378360014133124	2.4450982523849643	1.4669910037235343	0.21301606283803984	0.5673633571603294	2.010572663278341	2.960141874813144	2.1705895143097873	1.7238333378631805	2.27760715353464	1.4170494387519363	0.23136194384801456	0.7562579838556247	0.733835240398989	0.1148316255809529	0.16647188323865952	0.7796999429239257	0.7474247818878591	0.10463946946430028	0.05028130350881961	0.041108363003832256	0.03533280787106243	0.023441959068301037	0.02038431223330525	0.02615986736607507	0.0163074497866442	0.0074742478188785915	0.007134509281656837	0.0061152936699915734	0.0037371239094392958	0.0037371239094392958	0.005096078058326312	0.03771097763161471	0.4899029706737694	0.4776723833337863	0.04858261082271084	0.5181012692631751	0.5238768243959449	0.038050716168836464	0.040428885929388744	0.670304133938521	0.7056369418095834	0.7351941945478759	0.6815155056668387	0.01664718832386595	0.0010192156116652625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C004_S4_L001_R2_001	0.06453256347117263	0.032266281735586315	0.0	0.0	0.0006792901418018171	0.0013585802836036341	0.0006792901418018171	0.0013585802836036341	0.0016982253545045427	0.0013585802836036341	0.00237751549630636	0.002037870425405451	0.0033964507090090855	0.006453256347117262	0.005773966205315445	0.00713254648891908	0.010868642268829073	0.015963318332342703	0.06860830432198352	0.08966629871783986	0.47244629362316376	0.4918060626645156	0.3087373694489259	0.9391186210410121	1.1194701536893945	2.8574339814893435	4.410291245648298	4.417423792137217	6.371062239959242	5.8150632588944555	6.358495372335909	6.414197163963658	4.227222552432708	5.40545130338796	6.958987857688716	6.4508788316209555	4.367495966714783	3.450793920353231	2.8132801222722255	2.383968752653477	1.403753078033455	0.2262036172200051	0.5882652628003736	1.9729982168633777	2.8873227477286236	2.159123715717076	1.73083128131103	2.158784070646175	1.3208796807336334	0.2537148679629787	0.8355268744162351	0.8141292349494779	0.13483909314766068	0.18884265942090514	0.8083552687441623	0.768616795448756	0.11989471002802073	0.06317398318756899	0.04619172964252356	0.03804024794090176	0.027511250742973593	0.026831960601171774	0.03260592680648722	0.02139763946675724	0.010868642268829073	0.010189352127027256	0.0074721915598199885	0.007811836630720897	0.011887577481531799	0.013246157765135432	0.04585208457162265	0.49622144858622735	0.5064108007132546	0.07438227052729897	0.445614333021992	0.4738048739067674	0.06691007896747898	0.05807930712405536	0.6928759446378534	0.7142735841046107	0.6595907276895644	0.6426084741445189	0.05706037191135264	0.00984970705612635	0.0037360957799099943	0.003056805638108177	0.00237751549630636	0.002037870425405451	0.0013585802836036341	0.0010189352127027256	0.00033964507090090854	0.00033964507090090854	0.0006792901418018171	0.0010189352127027256	0.0006792901418018171	0.00033964507090090854	0.00033964507090090854	0.0	0.0	0.0	0.0
C005_S5_L001_R1_001	0.058167908074987305	0.029083954037493653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019717934940673663	0.004929483735168416	0.010844864217370515	0.0759140495215936	0.08675891373896412	0.5244970694219194	0.5654117844238172	0.5590034555680984	0.9439961352847517	0.8355474931110465	2.7964961229610426	4.213722696821962	4.068302926634494	5.667920398696644	5.578696743090096	6.755364510674797	6.539946071447937	4.2102720582073445	5.6965114043606215	6.967825259660556	6.099250225523881	4.474985334785888	3.613311577878449	2.90297297164068	2.501220047224454	1.4655355144655702	0.21886907784147766	0.5590034555680984	1.8860204770754359	2.8729031208561526	2.193620262149945	1.7780647832752474	2.2241830613079894	1.3053272930725965	0.22971394205884818	0.7517462696131835	0.7423802505163635	0.1385184929582325	0.17598256934551246	0.8123789195557549	0.7724501013008908	0.11337812590887357	0.06851982391884098	0.05225252759278521	0.05422432108685257	0.032041644278594704	0.02415447030232524	0.032041644278594704	0.02168972843474103	0.017253193073089455	0.013802554458471566	0.008380122349786308	0.006408328855718941	0.010351915843853672	0.03401343777266207	0.31499401067726174	0.57280601002657	0.3046420948334081	0.04288650849596522	0.5456938494831436	0.5545669202064468	0.040914715001897854	0.04683009548409995	0.7724501013008908	0.8148436614233392	0.8059705907000361	0.7507603728661497	0.029083954037493653	0.004929483735168416	0.0004929483735168416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
